us,canedys corner,Canedys Corner,MA,,41.8013889,-70.9763889
us,cannonville,Cannonville,MA,,41.6597222,-70.7986111
us,canton,Canton,MA,21679,42.1583333,-71.1452778
us,canton junction,Canton Junction,MA,,42.1625000,-71.1625000
us,cardinal heights,Cardinal Heights,MA,,42.0611111,-71.9319444
us,carey corner,Carey Corner,MA,,42.3733333,-73.3463889
us,carlisle,Carlisle,MA,,42.5291667,-71.3500000
us,carlisle station,Carlisle Station,MA,,42.5361111,-71.3975000
us,carterville,Carterville,MA,,42.3883333,-71.6458333
us,carver,Carver,MA,11718,41.8833333,-70.7630556
us,caryville,Caryville,MA,,42.1333333,-71.4483333
us,cataumet,Cataumet,MA,,41.6661111,-70.6202778
us,cataumet station,Cataumet Station,MA,,41.6655556,-70.6138889
us,cayenne,Cayenne,MA,,42.1305556,-72.6375000
us,cedar,Cedar,MA,,42.1230556,-71.2638889
us,cedar bushes,Cedar Bushes,MA,,41.8972222,-70.5500000
us,cedar grove,Cedar Grove,MA,,42.2805556,-71.0583333
us,cedar hill,Cedar Hill,MA,,42.1333333,-71.2833333
us,cedarville,Cedarville,MA,,41.8102778,-70.5558333
us,cedarville landing,Cedarville Landing,MA,,41.8138889,-70.5416667
us,cedarwood,Cedarwood,MA,,42.3708333,-71.2630556
us,centerville,Centerville,MA,,41.6486111,-70.3486111
us,central square,Central Square,MA,,42.4911111,-71.1511111
us,central village,Central Village,MA,,41.5736111,-71.0916667
us,centralville,Centralville,MA,,42.6555556,-71.3055556
us,centre mills,Centre Mills,MA,,41.9750000,-71.1852778
us,chadwick square,Chadwick Square,MA,,42.2902778,-71.8097222
us,chadwicks folly,Chadwicks Folly,MA,,41.3197222,-69.9902778
us,chaffinville,Chaffinville,MA,,42.3361111,-71.8333333
us,chandler hill,Chandler Hill,MA,,42.2736111,-71.7916667
us,chapinville,Chapinville,MA,,42.3369444,-71.6250000
us,chappaquiddick,Chappaquiddick,MA,,41.3872222,-70.5050000
us,chappaquoit,Chappaquoit,MA,,41.6041667,-70.6500000
us,charlemont,Charlemont,MA,,42.6277778,-72.8702778
us,charles river grove,Charles River Grove,MA,,42.0916667,-71.4736111
us,charles river station,Charles River Station,MA,,42.2622222,-71.2630556
us,charles river village,Charles River Village,MA,,42.2605556,-71.2616667
us,charlestown,Charlestown,MA,,42.3777778,-71.0625000
us,charlton,Charlton,MA,12764,42.1355556,-71.9705556
us,charlton city,Charlton City,MA,,42.1458333,-71.9888889
us,charlton depot,Charlton Depot,MA,,42.1730556,-71.9791667
us,chartley,Chartley,MA,,41.9486111,-71.2263889
us,chaseville,Chaseville,MA,,42.0416667,-71.8972222
us,chatham,Chatham,MA,,41.6819444,-69.9602778
us,chatham port,Chatham Port,MA,,41.7027778,-69.9700000
us,cheapside,Cheapside,MA,,42.5722222,-72.5861111
us,chelmsford,Chelmsford,MA,33925,42.5997222,-71.3677778
us,chelmsford center,Chelmsford Center,MA,,42.5958333,-71.2027778
us,chelsea,Chelsea,MA,33062,42.3916667,-71.0333333
us,cherry valley,Cherry Valley,MA,,42.2430556,-71.8736111
us,cheshire,Cheshire,MA,,42.5619444,-73.1633333
us,cheshire harbor,Cheshire Harbor,MA,,42.5938889,-73.1419444
us,chester,Chester,MA,,42.2791667,-72.9791667
us,chester center,Chester Center,MA,,42.2902778,-72.9250000
us,chesterfield,Chesterfield,MA,,42.3916667,-72.8402778
us,chestnut hill,Chestnut Hill,MA,,42.3305556,-71.1666667
us,chestnut hill meeting house,Chestnut Hill Meeting House,MA,,42.0450000,-71.5786111
us,chestnut tree corner,Chestnut Tree Corner,MA,,41.8283333,-71.1444444
us,chicopee,Chicopee,MA,55179,42.1486111,-72.6083333
us,chicopee falls,Chicopee Falls,MA,,42.1519444,-72.5763889
us,chilmark,Chilmark,MA,,41.3430556,-70.7452778
us,chiltonville,Chiltonville,MA,,41.9375000,-70.6291667
us,christian town,Christian Town,MA,,41.4252778,-70.6875000
us,churchill landing,Churchill Landing,MA,,41.9013889,-70.5444444
us,churchill shores,Churchill Shores,MA,,41.8055556,-70.9583333
us,cisco,Cisco,MA,,41.2541667,-70.1541667
us,city mills,City Mills,MA,,42.1083333,-71.3550000
us,city point,City Point,MA,,42.3361111,-71.0291667
us,clapps corner,Clapps Corner,MA,,42.2000000,-70.8130556
us,clarendon hills,Clarendon Hills,MA,,42.2750000,-71.1250000
us,clayton,Clayton,MA,,42.0430556,-73.2875000
us,clematis brook station,Clematis Brook Station,MA,,42.3816667,-71.2111111
us,clevelandtown,Clevelandtown,MA,,41.3833333,-70.5194444
us,clicquot,Clicquot,MA,,42.1713889,-71.3527778
us,clifford,Clifford,MA,,41.7263889,-70.9416667
us,clifton,Clifton,MA,,42.4833333,-70.8805556
us,clifton heights,Clifton Heights,MA,,42.0569444,-71.0305556
us,cliftondale,Cliftondale,MA,,42.4486111,-71.0111111
us,clinton,Clinton,MA,16317,42.4166667,-71.6833333
us,cobbs village,Cobbs Village,MA,,41.7083333,-70.2916667
us,coburnville,Coburnville,MA,,42.2727778,-71.4361111
us,cochesett,Cochesett,MA,,42.0166667,-71.0388889
us,cochituate,Cochituate,MA,,42.3208333,-71.3647222
us,codfish park,Codfish Park,MA,,41.2797222,-69.9625000
us,cohasset,Cohasset,MA,,42.2416667,-70.8041667
us,cold spring,Cold Spring,MA,,42.1541667,-73.0750000
us,coldbrook springs,Coldbrook Springs,MA,,42.3944444,-72.0472222
us,cole corner,Cole Corner,MA,,42.2236111,-70.8861111
us,cole mill,Cole Mill,MA,,41.9263889,-70.7991667
us,college hill,College Hill,MA,,42.2333333,-71.8111111
us,collins corner,Collins Corner,MA,,41.7111111,-71.1069444
us,collinsville,Collinsville,MA,,42.6833333,-71.3527778
us,colonial acres,Colonial Acres,MA,,41.6477778,-70.2561111
us,colonial park,Colonial Park,MA,,42.0272222,-71.8319444
us,colrain,Colrain,MA,,42.6730556,-72.6972222
us,colton hollow,Colton Hollow,MA,,42.1097222,-72.3541667
us,coltsville,Coltsville,MA,,42.4675000,-73.2041667
us,columbus park,Columbus Park,MA,,42.2555556,-71.8347222
us,cominsville,Cominsville,MA,,42.1869444,-71.8958333
us,community park,Community Park,MA,,42.1152778,-71.9083333
us,concord,Concord,MA,16810,42.4602778,-71.3494444
us,congamond,Congamond,MA,,42.0194444,-72.7700000
us,conway,Conway,MA,,42.5097222,-72.7000000
us,cooks brook beach,Cooks Brook Beach,MA,,41.8644444,-70.0083333
us,cooks corner,Cooks Corner,MA,,42.2777778,-72.4708333
us,cooleyville,Cooleyville,MA,,42.4630556,-72.3730556
us,coolidge corner,Coolidge Corner,MA,,42.3458333,-71.1250000
us,coolidge hill,Coolidge Hill,MA,,42.3736111,-71.1394444
us,copper works,Copper Works,MA,,41.9483333,-71.1791667
us,cordage,Cordage,MA,,41.9791667,-70.6916667
us,cordaville,Cordaville,MA,,42.2688889,-71.5244444
us,coskata,Coskata,MA,,41.3541667,-70.0208333
us,cottage hill,Cottage Hill,MA,,42.3680556,-70.9694444
us,cottage park,Cottage Park,MA,,42.3708333,-70.9875000
us,cotuit,Cotuit,MA,,41.6166667,-70.4375000
us,cotuit highlands,Cotuit Highlands,MA,,41.6083333,-70.4375000
us,country view estates,Country View Estates,MA,,42.0958333,-71.4375000
us,countryside,Countryside,MA,,42.4419444,-71.1944444
us,court park,Court Park,MA,,42.3727778,-70.9952778
us,coury heights,Coury Heights,MA,,41.6958333,-70.9250000
us,cow yard,Cow Yard,MA,,41.5319444,-70.9666667
us,cowen corner,Cowen Corner,MA,,41.7688889,-70.8433333
us,cox corner,Cox Corner,MA,,42.0588889,-70.6916667
us,coxs corner,Coxs Corner,MA,,42.0805556,-70.8875000
us,craigville,Craigville,MA,,41.6394444,-70.3355556
us,craigville beach,Craigville Beach,MA,,41.6366667,-70.3458333
us,cranberry bog corner,Cranberry Bog Corner,MA,,41.5625000,-70.9861111
us,cranberry village,Cranberry Village,MA,,41.8358333,-70.7269444
us,crane lake camp,Crane Lake Camp,MA,,42.3380556,-73.3791667
us,cranes station,Cranes Station,MA,,41.9519444,-71.1466667
us,crescent beach,Crescent Beach,MA,,41.6541667,-70.7872222
us,crescent mills,Crescent Mills,MA,,42.2194444,-72.8605556
us,crooks corner,Crooks Corner,MA,,42.0250000,-71.4908333
us,crow point,Crow Point,MA,,42.2616667,-70.8958333
us,crownridge estates,Crownridge Estates,MA,,42.1883333,-71.3213889
us,cummaquid,Cummaquid,MA,,41.7016667,-70.2736111
us,cummingsville,Cummingsville,MA,,42.4811111,-71.1750000
us,cummington,Cummington,MA,,42.4616667,-72.8944444
us,curtis crossing,Curtis Crossing,MA,,42.1027778,-70.8236111
us,curtisville,Curtisville,MA,,42.0222222,-70.9180556
us,curzon mill,Curzon Mill,MA,,42.8208333,-70.9375000
us,cushing,Cushing,MA,,42.8427778,-70.8194444
us,cushman,Cushman,MA,,42.4138889,-72.5069444
us,cuttyhunk,Cuttyhunk,MA,,41.4208333,-70.9297222
us,daley corner,Daley Corner,MA,,42.0666667,-71.0875000
us,dalton,Dalton,MA,,42.4736111,-73.1666667
us,damons mills westvale,Damons Mills Westvale,MA,,42.4527778,-71.4263889
us,dana center,Dana Center,MA,,42.4222222,-72.2250000
us,danvers,Danvers,MA,25829,42.5750000,-70.9305556
us,danvers center,Danvers Center,MA,,42.5722222,-70.9611111
us,danversport,Danversport,MA,,42.5483333,-70.9208333
us,davisville,Davisville,MA,,41.5513889,-70.5638889
us,dawson,Dawson,MA,,42.3397222,-71.8513889
us,dayville,Dayville,MA,,42.3027778,-72.9055556
us,dedham,Dedham,MA,23019,42.2416667,-71.1666667
us,dedham island,Dedham Island,MA,,42.2666667,-71.1777778
us,deerfield,Deerfield,MA,,42.5444444,-72.6061111
us,dell,Dell,MA,,42.6708333,-72.8486111
us,dennis,Dennis,MA,26780,41.7352778,-70.1944444
us,dennis port,Dennis Port,MA,,41.6583333,-70.1291667
us,derby wharf,Derby Wharf,MA,,42.5194444,-70.8855556
us,devenscrest,Devenscrest,MA,,42.5500000,-71.5666667
us,dighton,Dighton,MA,,41.8138889,-71.1208333
us,dingley dell,Dingley Dell,MA,,42.1188889,-72.2583333
us,dock square,Dock Square,MA,,42.3519444,-71.0577778
us,dodge,Dodge,MA,,42.1619444,-71.9333333
us,dodge corner,Dodge Corner,MA,,42.6000000,-72.8430556
us,dodgeville,Dodgeville,MA,,41.9208333,-71.2972222
us,dogtown commons,Dogtown Commons,MA,,42.6361111,-70.6652778
us,doles corner,Doles Corner,MA,,42.7263889,-70.9027778
us,dorchester,Dorchester,MA,,42.2972222,-71.0750000
us,dorchester center,Dorchester Center,MA,,42.2916667,-71.0722222
us,dorchester heights,Dorchester Heights,MA,,42.3333333,-71.0444444
us,dorothy manor,Dorothy Manor,MA,,42.2166667,-71.7563889
us,dorothy pond,Dorothy Pond,MA,,42.2205556,-71.7602778
us,douglas,Douglas,MA,,42.0541667,-71.7400000
us,douglas corner,Douglas Corner,MA,,41.7752778,-70.7919444
us,dover,Dover,MA,,42.2458333,-71.2833333
us,downtown crossing,Downtown Crossing,MA,,42.3544444,-71.0583333
us,dracut,Dracut,MA,28831,42.6702778,-71.3025000
us,drumlin farms,Drumlin Farms,MA,,42.0783333,-70.9041667
us,drury,Drury,MA,,42.6522222,-72.9980556
us,drury square,Drury Square,MA,,42.2061111,-71.8361111
us,duckville,Duckville,MA,,42.2166667,-72.3444444
us,dudley,Dudley,MA,11165,42.0450000,-71.9305556
us,dudleyville,Dudleyville,MA,,42.4852778,-72.4463889
us,duncan knoll,Duncan Knoll,MA,,42.2055556,-72.5541667
us,dunstable,Dunstable,MA,,42.6750000,-71.4833333
us,duxbury,Duxbury,MA,27695,42.0416667,-70.6727778
us,dwight,Dwight,MA,,42.3277778,-72.4500000
us,eaglesville,Eaglesville,MA,,42.5500000,-72.2708333
us,east acton,East Acton,MA,,42.4750000,-71.4100000
us,east arlington,East Arlington,MA,,42.4041667,-71.1472222
us,east berlin,East Berlin,MA,,42.3897222,-71.6000000
us,east billerica,East Billerica,MA,,42.5813889,-71.2375000
us,east blackstone,East Blackstone,MA,,42.0416667,-71.5125000
us,east bolton,East Bolton,MA,,42.4458333,-71.5625000
us,east boston,East Boston,MA,,42.3750000,-71.0397222
us,east boxford,East Boxford,MA,,42.6916667,-70.9805556
us,east braintree,East Braintree,MA,,42.2250000,-70.9750000
us,east brewster,East Brewster,MA,,41.7680556,-70.0602778
us,east bridgewater,East Bridgewater,MA,14021,42.0333333,-70.9597222
us,east brimfield,East Brimfield,MA,,42.1111111,-72.1488889
us,east brookfield,East Brookfield,MA,,42.2277778,-72.0472222
us,east cambridge,East Cambridge,MA,,42.3666667,-71.0805556
us,east carver,East Carver,MA,,41.9272222,-70.7513889
us,east charlemont,East Charlemont,MA,,42.6222222,-72.7902778
us,east chop,East Chop,MA,,41.4683333,-70.5694444
us,east dedham,East Dedham,MA,,42.2500000,-71.1583333
us,east deerfield,East Deerfield,MA,,42.5666667,-72.5658333
us,east dennis,East Dennis,MA,,41.7425000,-70.1625000
us,east douglas,East Douglas,MA,,42.0722222,-71.7138889
us,east douglas station,East Douglas Station,MA,,42.0611111,-71.7105556
us,east fairhaven,East Fairhaven,MA,,41.6486111,-70.8616667
us,east falmouth,East Falmouth,MA,,41.5783333,-70.5591667
us,east farms,East Farms,MA,,42.1861111,-72.7486111
us,east forest park,East Forest Park,MA,,42.0972222,-72.5375000
us,east foxboro,East Foxboro,MA,,42.0611111,-71.2013889
us,east freetown,East Freetown,MA,,41.7750000,-70.9583333
us,east gardner,East Gardner,MA,,42.5777778,-71.9527778
us,east gloucester,East Gloucester,MA,,42.6111111,-70.6486111
us,east greenfield,East Greenfield,MA,,42.5750000,-72.5819444
us,east groton,East Groton,MA,,42.6416667,-71.5000000
us,east hadley,East Hadley,MA,,42.3286111,-72.5600000
us,east harwich,East Harwich,MA,,41.7000000,-70.0277778
us,east holliston,East Holliston,MA,,42.2125000,-71.4208333
us,east junction,East Junction,MA,,41.9083333,-71.3083333
us,east lee,East Lee,MA,,42.2972222,-73.2250000
us,east leverett,East Leverett,MA,,42.4397222,-72.4805556
us,east lexington,East Lexington,MA,,42.4272222,-71.2041667
us,east littleton,East Littleton,MA,,42.5600000,-71.4541667
us,east longmeadow,East Longmeadow,MA,15102,42.0644444,-72.5130556
us,east lynn,East Lynn,MA,,42.4694444,-70.9277778
us,east mansfield,East Mansfield,MA,,42.0230556,-71.1777778
us,east marion,East Marion,MA,,41.7125000,-70.7458333
us,east millbury,East Millbury,MA,,42.2277778,-71.7458333
us,east milton,East Milton,MA,,42.2583333,-71.0430556
us,east natick,East Natick,MA,,42.3075000,-71.3358333
us,east northfield,East Northfield,MA,,42.6930556,-72.4388889
us,east northfield station,East Northfield Station,MA,,42.7250000,-72.4611111
us,east norton,East Norton,MA,,41.9750000,-71.1708333
us,east orleans,East Orleans,MA,,41.7850000,-69.9708333
us,east otis,East Otis,MA,,42.1733333,-73.0350000
us,east parish,East Parish,MA,,42.6638889,-71.0166667
us,east pembroke,East Pembroke,MA,,42.0791667,-70.7625000
us,east pepperell,East Pepperell,MA,,42.6652778,-71.5736111
us,east princeton,East Princeton,MA,,42.4727778,-71.8394444
us,east renfrew,East Renfrew,MA,,42.6366667,-73.1027778
us,east sandwich,East Sandwich,MA,,41.7416667,-70.4522222
us,east sharon,East Sharon,MA,,42.1350000,-71.1616667
us,east sheffield,East Sheffield,MA,,42.0477778,-73.3013889
us,east shelburne,East Shelburne,MA,,42.6352778,-72.6672222
us,east somerville,East Somerville,MA,,42.3855556,-71.0861111
us,east springfield,East Springfield,MA,,42.1416667,-72.5625000
us,east sudbury station,East Sudbury Station,MA,,42.3602778,-71.4022222
us,east sutton,East Sutton,MA,,42.1625000,-71.7022222
us,east taunton,East Taunton,MA,,41.8833333,-71.0291667
us,east templeton,East Templeton,MA,,42.5630556,-72.0375000
us,east village,East Village,MA,,42.3772222,-72.4980556
us,east walpole,East Walpole,MA,,42.1619444,-71.2111111
us,east wareham,East Wareham,MA,,41.7580556,-70.6741667
us,east watertown,East Watertown,MA,,42.3694444,-71.1625000
us,east weymouth,East Weymouth,MA,,42.2138889,-70.9208333
us,east whately,East Whately,MA,,42.4458333,-72.6152778
us,east wilbraham,East Wilbraham,MA,,42.1541667,-72.3958333
us,east windsor,East Windsor,MA,,42.4777778,-72.9861111
us,eastern summit,Eastern Summit,MA,,42.6725000,-73.0144444
us,eastham,Eastham,MA,,41.8300000,-69.9744444
us,easthampton,Easthampton,MA,16611,42.2666667,-72.6694444
us,eastland heights,Eastland Heights,MA,,41.8500000,-70.5458333
us,easton,Easton,MA,23459,42.0244444,-71.1291667
us,easton center,Easton Center,MA,,42.0361111,-71.0972222
us,easton green,Easton Green,MA,,42.0416667,-71.0786111
us,easton station,Easton Station,MA,,42.0383333,-71.0950000
us,eastondale,Eastondale,MA,,42.0361111,-71.0694444
us,eastover,Eastover,MA,,42.3708333,-73.2580556
us,eastview park,Eastview Park,MA,,42.4008333,-71.2152778
us,eastville,Eastville,MA,,41.4611111,-70.5791667
us,ebenville,Ebenville,MA,,42.4375000,-71.7027778
us,eddyville,Eddyville,MA,,41.9241667,-70.8477778
us,eden square,Eden Square,MA,,42.6452778,-70.5955556
us,edgartown,Edgartown,MA,,41.3888889,-70.5138889
us,edgemere,Edgemere,MA,,42.2486111,-71.7416667
us,edgeworth,Edgeworth,MA,,42.4188889,-71.0805556
us,egremont plain,Egremont Plain,MA,,42.1847222,-73.4144444
us,egypt,Egypt,MA,,42.2125000,-70.7588889
us,egypt beach,Egypt Beach,MA,,42.2200000,-70.7452778
us,eliot,Eliot,MA,,42.3194444,-71.2138889
us,ellis,Ellis,MA,,42.2138889,-71.1916667
us,ellisville,Ellisville,MA,,41.8444444,-70.5422222
us,elm grove,Elm Grove,MA,,42.7097222,-72.7041667
us,elm square,Elm Square,MA,,42.0166667,-71.0208333
us,elmwood,Elmwood,MA,,42.0097222,-70.9625000
us,elmwood station,Elmwood Station,MA,,42.0183333,-70.9708333
us,endicott,Endicott,MA,,42.2316667,-71.1583333
us,englewood,Englewood,MA,,41.6458333,-70.2472222
us,erving,Erving,MA,,42.6000000,-72.3986111
us,essex,Essex,MA,,42.6319444,-70.7833333
us,essex falls,Essex Falls,MA,,42.6250000,-70.7916667
us,everett,Everett,MA,37148,42.4083333,-71.0541667
us,factory hollow,Factory Hollow,MA,,42.4152778,-72.5191667
us,fairhaven,Fairhaven,MA,16453,41.6375000,-70.9041667
us,fairlane mobile home park,Fairlane Mobile Home Park,MA,,42.5938889,-71.6708333
us,fairlawn,Fairlawn,MA,,42.2750000,-71.7416667
us,fairmount,Fairmount,MA,,42.2513889,-71.1152778
us,fairview,Fairview,MA,,42.2041667,-72.5750000
us,fall river,Fall River,MA,93000,41.7013889,-71.1555556
us,fall river station,Fall River Station,MA,,41.7138889,-71.1541667
us,falmouth,Falmouth,MA,59431,41.5513889,-70.6152778
us,falmouth heights,Falmouth Heights,MA,,41.5458333,-70.5958333
us,faneuil,Faneuil,MA,,42.3555556,-71.1638889
us,farley,Farley,MA,,42.6000000,-72.4394444
us,farm hill,Farm Hill,MA,,42.4938889,-71.0911111
us,farm street station,Farm Street Station,MA,,42.2108333,-71.3147222
us,farmersville,Farmersville,MA,,41.6902778,-70.4441667
us,farnams,Farnams,MA,,42.5416667,-73.1861111
us,farnumsville,Farnumsville,MA,,42.1769444,-71.6813889
us,faulkner,Faulkner,MA,,42.4291667,-71.0555556
us,faunce corner,Faunce Corner,MA,,41.6791667,-70.9888889
us,fayville,Fayville,MA,,42.2944444,-71.5061111
us,feeding hills,Feeding Hills,MA,,42.0680556,-72.6791667
us,felchville,Felchville,MA,,42.2977778,-71.3597222
us,fells,Fells,MA,,42.4416667,-71.0716667
us,fennerville,Fennerville,MA,,42.0375000,-71.8833333
us,fentonville,Fentonville,MA,,42.1402778,-72.2736111
us,ferncroft,Ferncroft,MA,,42.5791667,-70.9583333
us,ferry hill,Ferry Hill,MA,,42.1394444,-70.6997222
us,fiberloid,Fiberloid,MA,,42.1513889,-72.5333333
us,fields corner,Fields Corner,MA,,42.3000000,-71.0583333
us,fieldston,Fieldston,MA,,42.1072222,-70.6644444
us,fighting rock corner,Fighting Rock Corner,MA,,41.7347222,-71.0902778
us,finnville,Finnville,MA,,42.1944444,-70.8994444
us,fireworks,Fireworks,MA,,42.1041667,-70.8722222
us,first cliff,First Cliff,MA,,42.1994444,-70.7166667
us,first encounter beach,First Encounter Beach,MA,,41.8227778,-70.0041667
us,fishermans landing,Fishermans Landing,MA,,41.9061111,-70.5472222
us,fishers landing,Fishers Landing,MA,,41.2936111,-70.1797222
us,fisherville,Fisherville,MA,,42.1750000,-71.6930556
us,fiskdale,Fiskdale,MA,,42.1161111,-72.1138889
us,fitchburg,Fitchburg,MA,40363,42.5833333,-71.8027778
us,five corners,Five Corners,MA,,42.0236111,-71.1208333
us,five pound island,Five Pound Island,MA,,42.6136111,-70.6538889
us,flints corner,Flints Corner,MA,,42.6550000,-71.4333333
us,florence,Florence,MA,,42.3355556,-72.6722222
us,florida,Florida,MA,,42.6666667,-73.0116667
us,follen heights,Follen Heights,MA,,42.4325000,-71.2138889
us,fomer,Fomer,MA,,42.2450000,-72.7944444
us,forbes wharf,Forbes Wharf,MA,,42.2666667,-71.0608333
us,forest hills,Forest Hills,MA,,42.2966667,-71.1125000
us,forest park,Forest Park,MA,,42.0902778,-72.5708333
