6667,95.7666667
mm,yinma,Yinma,07,,21.8666667,94.0
mm,yinmayo,Yinmayo,08,,20.9166667,96.1166667
mm,yinnyein,Yinnyein,13,,16.7891667,97.3858333
mm,yinon,Yinon,09,,17.3166667,97.2333333
mm,yinpha,Yinpha,03,,17.0166667,95.3333333
mm,yinsaing,Yinsaing,03,,17.0666667,95.15
mm,yinshe,Yinshe,03,,17.35,95.0666667
mm,yinshe,Yinshe,07,,19.9666667,94.5833333
mm,yinsung,Yinsung,04,,24.3166667,97.6166667
mm,yintang,Yintang,11,,23.6,98.75
mm,yintha,Yintha,10,,23.9666667,95.3333333
mm,yintin,Yintin,09,,17.1166667,95.8666667
mm,yinwa,Yinwa,07,,19.35,94.6166667
mm,yinyaw,Yinyaw,11,,19.7,96.7833333
mm,yinyein,Yinyèin,10,,22.6,94.7666667
mm,yinye,Yinye,07,,21.05,94.1166667
mm,yinye,Yinyè,10,,22.5333333,95.2833333
mm,yinye,Yinye,13,,15.1166667,97.8166667
mm,yin,Yin,10,,22.7833333,94.7
mm,yinze,Yinze,03,,17.5166667,95.0833333
mm,yipup,Yipup,04,,24.8166667,96.4833333
mm,yitkangale,Yitkangale,09,,17.2166667,96.6666667
mm,yitkan,Yitkan,08,,21.4166667,96.0
mm,yitkan,Yitkan,09,,17.15,96.65
mm,yit-maing,Yit-maing,05,,19.1,96.6333333
mm,yitmein,Yitmein,05,,19.1,96.6333333
mm,yitpyok,Yitpyok,08,,19.7166667,96.4
mm,yitthema,Yitthema,07,,20.1666667,94.8333333
mm,yityaung,Yityaung,07,,21.5833333,94.4333333
mm,yitzang,Yitzang,04,,23.9833333,97.5333333
mm,yndein,Yndein,07,,21.4833333,94.65
mm,yobya,Yobya,08,,21.55,95.6166667
mm,yobye,Yobyè,03,,17.95,95.1666667
mm,yodayadet,Yodayadet,03,,17.1333333,95.0833333
mm,yodaydet,Yodaydet,03,,17.1333333,95.0833333
mm,yogai,Yogai,01,,21.2666667,92.5333333
mm,yogan,Yogan,08,,21.3,95.9166667
mm,yogon,Yogôn,03,,15.8333333,95.5333333
mm,yogwa,Yogwa,03,,16.55,95.7833333
mm,yogwa,Yogwa,09,,16.9666667,95.9666667
mm,yogya,Yogya,08,,20.7833333,95.1333333
mm,yogyi,Yogyi,03,,17.1666667,95.2333333
mm,yogyi,Yogyi,07,,20.1666667,94.7833333
mm,yogyi,Yogyi,09,,17.0166667,96.05
mm,yok-kya,Yok-kya,08,,21.7833333,96.3666667
mm,yoksaing,Yoksaing,09,,18.75,95.7166667
mm,yoku,Yoku,04,,25.7833333,97.5333333
mm,yomadein,Yomadein,10,,22.1,94.9333333
mm,yonbindan,Yonbindan,09,,17.8,95.8333333
mm,yonbindet,Yonbindet,09,,18.6666667,95.4833333
mm,yonbingan,Yonbingan,07,,20.5166667,94.6166667
mm,yonbingan,Yonbingan,08,,21.4666667,95.9333333
mm,yonbingan,Yonbingan,10,,22.0333333,95.8166667
mm,yonbingon,Yonbingon,08,,22.55,96.0666667
mm,yonbingon,Yonbingon,10,,22.3,95.9333333
mm,yonbinlangwe,Yonbinlangwê,09,,18.5833333,95.4666667
mm,yonbintha,Yonbintha,09,,18.15,96.25
mm,yonbin,Yônbin,03,,17.3,94.8666667
mm,yonbin,Yonbin,08,,19.6,96.2666667
mm,yonbin,Yonbin,09,,18.2166667,95.5333333
mm,yonbin,Yonbin,10,,22.15,95.85
mm,yonbinyo,Yonbinyo,10,,21.95,95.05
mm,yonbinzauk,Yonbinzauk,08,,21.0333333,95.6666667
mm,yonbinzaung,Yonbinzaung,08,,19.6,96.2666667
mm,yonchaung,Yonchaung,03,,17.3166667,95.6833333
mm,yondaingmyaung,Yondaingmyaung,07,,20.0666667,95.4333333
mm,yondaing,Yondaing,09,,18.0,96.8666667
mm,yondaung,Yondaung,03,,16.5333333,95.4666667
mm,yondaung,Yondaung,04,,24.2,97.0666667
mm,yondaung,Yondaung,10,,23.0166667,94.45
mm,yondaw,Yondaw,03,,16.95,95.0666667
mm,yondaw,Yondaw,07,,20.1166667,95.2666667
mm,yondaw,Yondaw,08,,21.1166667,95.7333333
mm,yondaw,Yondaw,10,,22.3166667,95.15
mm,yondon,Yondon,03,,17.3,95.1333333
mm,yondozwe,Yondozwe,08,,21.5166667,95.5166667
mm,yonga,Yonga,10,,22.0333333,95.5166667
mm,yongon,Yongon,01,,20.4166667,93.0166667
mm,yongon,Yongon,07,,20.3833333,95.0333333
mm,yongon,Yongon,08,,20.6666667,96.1833333
mm,yongon,Yongon,11,,20.6833333,96.6833333
mm,yong-yang,Yong-yang,11,,22.2333333,97.9333333
mm,yongyaung,Yongyaung,09,,18.3333333,95.7833333
mm,yongyiwa,Yongyiwa,03,,16.9666667,94.9666667
mm,yonhlegon,Yonhlegon,10,,22.3166667,95.0833333
mm,yonkan,Yonkan,10,,21.6666667,95.85
mm,yonkruk,Yonkruk,11,,23.1333333,98.9666667
mm,yonkyo,Yonkyo,11,,23.1,99.0166667
mm,yon sheing,Yon Sheing,02,,21.4666667,93.2666667
mm,yonsin,Yonsin,07,,21.7,94.3
mm,yonthalin,Yonthalin,03,,17.5333333,95.3
mm,yontha,Yontha,08,,22.0333333,96.1833333
mm,yontha,Yontha,10,,22.2666667,95.0833333
mm,yonyindaw,Yonyindaw,08,,21.5833333,95.6833333
mm,yonyintaw,Yonyintaw,08,,21.5833333,95.6833333
mm,yon,Yön,11,,20.4175,100.0208333
mm,yon-ywa,Yon-ywa,01,,19.1666667,94.1666667
mm,yonzeik,Yonzeik,07,,19.2666667,95.2
mm,yonzingale,Yonzingale,08,,21.2666667,95.5833333
mm,yonzingyi,Yonzingyi,08,,21.2,95.5833333
mm,yonzin,Yonzin,08,,21.2,95.5833333
mm,yonzu,Yonzu,08,,21.2166667,95.8833333
mm,yonzu,Yonzu,10,,22.7,95.4666667
mm,yopong,Yopong,02,,21.4166667,93.6333333
mm,yopon,Yopon,02,,21.4166667,93.6333333
mm,yopo,Yopo,05,,17.7,97.5833333
mm,yosanwin,Yosanwin,01,,20.05,93.55
mm,yotarok,Yotarok,01,,20.5666667,92.9666667
mm,yottha,Yottha,03,,17.3666667,95.2333333
mm,yowa,Yowa,09,,17.1833333,95.95
mm,yowpi,Yowpi,10,,25.0833333,94.7833333
mm,yoywa,Yoywa,08,,21.1,96.0833333
mm,yozayat,Yozayat,07,,21.4,94.7333333
mm,yozon,Yozon,08,,21.1,96.1333333
mm,yu-chafang,Yu-chafang,11,,23.7666667,98.6833333
mm,yudawmu,Yudawmu,10,,22.4833333,95.5666667
mm,yudawng hi,Yudawng Hi,10,,26.95,96.15
mm,yugyaung,Yugyaung,01,,20.7,93.7333333
mm,yuhtalap,Yuhtalap,04,,26.9,98.3833333
mm,yukye ga,Yukye Ga,10,,26.9333333,96.2666667
mm,yumbya,Yumbya,11,,20.1333333,96.7333333
mm,yunghso,Yunghso,11,,22.8166667,98.95
mm,yunghtang,Yunghtang,04,,27.6333333,98.2
mm,yung ka-lun,Yung Ka-lun,11,,23.0,98.8833333
mm,yung kla,Yung Kla,11,,23.0333333,98.9166667
mm,yungmaw,Yungmaw,11,,22.9166667,99.3166667
mm,yungnam,Yungnam,04,,27.3,98.5166667
mm,yungonbok,Yungonbok,01,,20.75,93.0333333
mm,yungpang,Yüngpang,11,,22.8,98.8833333
mm,yungpaw ga,Yungpaw Ga,10,,26.0333333,95.8333333
mm,yungyaung,Yungyaung,01,,20.7333333,93.0333333
mm,yun-o,Yun-o,10,,23.8666667,95.9
mm,yunthe,Yunthe,09,,17.6333333,95.5833333
mm,yunthwe,Yünthwe,09,,17.6333333,95.5833333
mm,yupbang ga,Yupbang Ga,04,,26.5833333,96.4833333
mm,yu-pra,Yu-pra,06,,19.3,97.05
mm,yuru,Yuru,10,,27.05,96.05
mm,yu-so-pra,Yu-so-pra,06,,19.3166667,97.0166667
mm,yutchaung,Yutchaung,01,,19.7166667,93.95
mm,yuwado,Yuwado,05,,18.3022222,97.4308333
mm,yuwa,Yuwa,10,,23.9,94.5333333
mm,yuyiapyit,Yuyiapyit,10,,23.9833333,95.3833333
mm,yuyinpyit,Yuyinpyit,10,,23.9833333,95.3833333
mm,yuyut,Yuyut,10,,26.9833333,96.0166667
mm,yu-ywa,Yu-ywa,10,,24.15,94.7333333
mm,ywa-ange,Ywa-ange,10,,22.9666667,95.0333333
mm,ywa ashe,Ywa Ashe,02,,21.1833333,94.05
mm,ywabale,Ywabale,08,,21.5666667,96.1166667
mm,ywabale,Ywabale,10,,21.6666667,95.35
mm,ywaba,Ywaba,10,,23.0666667,94.4
mm,ywabein atet,Ywabein Atet,05,,19.45,96.6
mm,ywabein auk,Ywabein Auk,08,,19.45,96.5833333
mm,ywabet,Ywabet,10,,21.65,95.3
mm,ywabo north,Ywabo North,10,,21.8666667,95.5833333
mm,ywabo south,Ywabo South,10,,21.85,95.5833333
mm,ywabo,Ywabo,10,,21.8666667,95.5833333
mm,ywabugyia,Ywabugyia,10,,22.9,95.45
mm,ywabugyi,Ywabugyi,10,,22.9,95.45
mm,ywabu myauk,Ywabu Myauk,11,,20.5666667,96.5833333
mm,ywabyin,Ywabyin,01,,18.8,93.9666667
mm,ywadanche,Ywadanche,13,,16.7719444,97.3952778
mm,ywadanshe,Ywadanshe,03,,16.3166667,95.8
mm,ywadanshe,Ywadanshe,08,,21.2,95.65
mm,ywadanshe,Ywadanshe,09,,18.4833333,96.45
mm,ywadanshe,Ywadanshe,10,,24.4833333,94.9166667
mm,ywadanshe,Ywadanshe,17,,16.6405556,96.0816667
mm,ywadan,Ywadan,08,,20.4833333,96.0166667
mm,ywadaung,Ywadaung,07,,21.7166667,95.0833333
mm,ywadaw,Ywadaw,07,,20.5166667,95.7
mm,ywadaw,Ywadaw,08,,19.8,96.2
mm,ywadaw,Ywadaw,10,,22.6,95.65
mm,ywadegon,Ywadegôn,03,,16.1833333,94.2333333
mm,ywadin,Ywadin,10,,21.9,94.8833333
mm,ywadon,Ywadon,10,,22.15,95.2166667
mm,ywagale,Ywagale,03,,16.7,95.0666667
mm,ywagale,Ywagale,05,,16.1125,97.9038889
mm,ywagale,Ywagale,09,,17.5166667,96.8666667
mm,ywaganlan,Ywaganlan,11,,20.4,96.8833333
mm,ywagauk,Ywagauk,08,,20.7333333,95.3166667
mm,ywagongyi,Ywagongyi,10,,23.4,95.4
mm,ywagyi-in,Ywagyi-in,09,,18.3,96.7333333
mm,ywagyi,Ywagyi,01,,19.0833333,93.6666667
mm,ywagyi,Ywagyi,08,,20.8833333,96.0166667
mm,ywagyi,Ywagyi,09,,19.0333333,96.5333333
mm,ywagyi,Ywagyi,11,,19.8666667,96.6166667
mm,ywagyr,Ywagyr,01,,19.0833333,93.6666667
mm,ywahaunggon,Ywahaunggon,07,,20.2333333,94.9833333
mm,ywahaunggon,Ywahaunggon,08,,21.7666667,96.0833333
mm,ywa-haunggyi,Ywa-haunggyi,03,,16.7333333,94.5666667
mm,ywahaung,Ywahaung,09,,18.4666667,96.65
mm,ywahaung,Ywahaung,10,,22.4166667,94.9166667
mm,ywa-haung,Ywa-haung,10,,23.8,95.6333333
mm,ywahaung,Ywahaung,10,,24.1333333,96.1666667
mm,ywahaung,Ywahaung,11,,20.9666667,96.7833333
mm,ywahaung,Ywahaung,13,,15.9,97.7
mm,ywahaungzu,Ywahaungzu,09,,18.4666667,96.65
mm,ywahla,Ywahla,09,,18.5333333,95.45
mm,ywahtet,Ywahtet,01,,19.05,93.6833333
mm,ywakaingkaung,Ywakaingkaung,05,,16.9333333,97.9333333
mm,ywale,Ywale,10,,22.2666667,95.1833333
mm,ywalin,Ywalin,07,,19.8,95.15
mm,ywalut,Ywalut,13,,16.435,97.5141667
mm,ywalu,Ywalu,08,,20.7833333,95.1166667
mm,ywamabyin,Ywamabyin,01,,20.8333333,93.0666667
mm,ywamagyi,Ywamagyi,09,,18.35,96.6333333
mm,ywamana,Ywamana,07,,19.95,95.6
mm,ywamaton,Ywamaton,07,,19.3,95.4666667
mm,ywama,Ywama,01,,18.9833333,94.1333333
mm,ywama,Ywama,07,,20.7,94.8833333
mm,ywama,Ywama,08,,21.8166667,96.3666667
mm,ywama,Ywama,09,,16.8833333,96.1
mm,ywama,Ywama,10,,21.95,95.7333333
mm,ywama,Ywama,11,,20.4833333,96.9
mm,ywa-ma,Ywa-ma,11,,21.15,96.65
mm,ywamondaung,Ywamondaung,10,,23.0833333,95.0
mm,ywamonggyi,Ywamonggyi,08,,21.5,96.1
mm,ywamundaung,Ywamundaung,10,,23.0833333,95.0
mm,ywamuntha,Ywamuntha,08,,20.85,96.1
