
th,ban lao samakkhi,Ban Lao Samakkhi,80,,13.643333,102.277222
th,ban lao samran,Ban Lao Samran,73,,17.055306,104.692695
th,ban lao sang tho,Ban Lao Sang Tho,78,,16.580167,104.480861
th,ban lao san ping,Ban Lao San Ping,05,,18.5,98.9
th,ban lao san sing,Ban Lao San Sing,03,,20.266667,99.716667
th,ban lao sen,Ban Lao Sen,30,,14.966361,104.652195
th,ban lao si,Ban Lao Si,73,,17.659556,104.394528
th,ban lao si chan,Ban Lao Si Chan,76,,17.559722,102.823695
th,ban lao sim ma,Ban Lao Sim Ma,20,,17.688472,103.811834
th,ban lao sip,Ban Lao Sip,03,,20.138667,99.742472
th,ban lao sisiat,Ban Lao Sisiat,76,,17.069084,102.960667
th,ban lao sombun,Ban Lao Sombun,20,,17.989445,103.468611
th,ban lao sompoi,Ban Lao Sompoi,73,,17.870356,104.070907
th,ban lao sua kho,Ban Lao Sua Kho,75,,15.418302,104.923632
th,ban lao sua kok,Ban Lao Sua Kok,75,,15.418302,104.923632
th,ban lao sua kuk,Ban Lao Sua Kuk,75,,15.418302,104.923632
th,ban lao suan kluai,Ban Lao Suan Kluai,73,,17.814084,104.352972
th,ban lao suan kluai,Ban Lao Suan Kluai,76,,17.204028,103.182556
th,ban lao suan kluai,Ban Lao Suan Kluai,81,,17.892889,103.864167
th,ban lao sung,Ban Lao Sung,76,,17.693361,102.902195
th,ban lao tai,Ban Lao Tai,46,,13.425917,101.200834
th,ban lao ta khao,Ban Lao Ta Khao,03,,19.760334,100.382084
th,ban lao ta ma,Ban Lao Ta Ma,24,,15.9,103.066667
th,ban lao tamyae,Ban Lao Tamyae,23,,16.833333,103.75
th,ban lao tamyae,Ban Lao Tamyae,76,,17.469917,102.437639
th,ban lao tang kham,Ban Lao Tang Kham,17,,17.903584,102.935945
th,ban lao tao,Ban Lao Tao,53,,13.903301,100.085677
th,ban lao ta sung,Ban Lao Ta Sung,41,,19.716667,100.433333
th,ban lao thawon,Ban Lao Thawon,81,,18.317417,103.600056
th,ban lao thong,Ban Lao Thong,81,,18.122722,103.422972
th,ban lao thong phatthana,Ban Lao Thong Phatthana,81,,18.121556,103.420084
th,ban lao thung,Ban Lao Thung,73,,16.939417,104.581139
th,ban lao thung tai,Ban Lao Thung Tai,73,,16.928556,104.572722
th,ban lao ton muen,Ban Lao Ton Muen,02,,19.445472,98.943139
th,ban lao ton yom,Ban Lao Ton Yom,78,,16.425945,104.575695
th,ban lao trong,Ban Lao Trong,65,,7.133333,99.7
th,ban lao u,Ban Lao U,03,,19.729222,100.373695
th,ban lao udom,Ban Lao Udom,76,,17.810195,103.304889
th,ban lao wa,Ban Lao Wa,76,,17.407528,103.075528
th,ban lao wang,Ban Lao Wang,03,,20.324278,99.647556
th,ban lao wicha,Ban Lao Wicha,76,,17.525861,103.215361
th,ban lao yai,Ban Lao Yai,18,,17.40225,101.893222
th,ban lao yai,Ban Lao Yai,20,,17.375084,103.512278
th,ban lao yai,Ban Lao Yai,22,,16.2,102.483333
th,ban lao yai,Ban Lao Yai,25,,15.979722,103.537222
th,ban lao yai,Ban Lao Yai,75,,15.633333,105.1
th,ban lao yai,Ban Lao Yai,76,,17.176584,103.079639
th,ban lao yai,Ban Lao Yai,81,,18.120054,103.644507
th,ban lao yang,Ban Lao Yang,08,,16.466667,98.866667
th,ban lao yao,Ban Lao Yao,05,,18.366667,98.783333
th,ban lao yao,Ban Lao Yao,06,,18.05,99.166667
th,ban lao yau,Ban Lao Yau,05,,18.366667,98.783333
th,ban lao yot,Ban Lao Yot,30,,15.020639,104.388834
th,ban lao yung,Ban Lao Yung,25,,15.9,103.5
th,ban la pae,Ban La Pae,31,,6.191945,101.733334
th,ban la pe,Ban La Pe,70,,6.495361,101.370778
th,ban la pho,Ban La Pho,69,,6.699361,101.192139
th,ban lap lae,Ban Lap Lae,07,,18.470056,100.182945
th,ban laplao,Ban Laplao,75,,14.766667,105.15
th,ban lap mun phruan,Ban Lap Mun Phruan,04,,18.65,100.816667
th,ban la po khi,Ban La Po Khi,08,,17.783434,97.969612
th,ban lap prasoet,Ban Lap Prasoet,38,,13.869028,100.344611
th,ban la se,Ban La Se,31,,6.419834,101.521306
th,ban la se noi,Ban La Se Noi,63,,7.716667,99.3
th,ban lat bang kraben,Ban Lat Bang Kraben,44,,13.831778,101.082528
th,ban lat bang wa,Ban Lat Bang Wa,44,,13.744084,101.189917
th,ban lat bang yang,Ban Lat Bang Yang,53,,13.683333,100.183333
th,ban lat,Ban Lat,14,,17,101.383333
th,ban lat,Ban Lat,16,,15.833333,100.216667
th,ban lat,Ban Lat,18,,16.967722,101.792584
th,ban lat,Ban Lat,24,,16.184834,103.300667
th,ban lat,Ban Lat,26,,15.783333,102.216667
th,ban lat,Ban Lat,34,,14.716667,100.483333
th,ban lat,Ban Lat,36,,14.166667,100.566667
th,ban lat,Ban Lat,37,,14.4,100.883333
th,ban lat,Ban Lat,51,,14.633333,100.166667
th,ban lat,Ban Lat,56,,13.050028,99.919084
th,ban lat,Ban Lat,73,,16.997889,104.590627
th,ban lat,Ban Lat,79,,16.883333,102.366667
th,ban lat bon,Ban Lat Bon,36,,14.433333,100.333333
th,ban lat bua,Ban Lat Bua,39,,14.11125,100.43125
th,ban lat bua,Ban Lat Bua,44,,13.622167,101.182306
th,ban lat bua,Ban Lat Bua,51,,14.25,100.183333
th,ban lat bua,Ban Lat Bua,53,,13.683333,100.183333
th,ban lat bua khao,Ban Lat Bua Khao,27,,14.85,101.616667
th,ban lat bua khao,Ban Lat Bua Khao,44,,13.826972,101.2175
th,ban lat bua luang,Ban Lat Bua Luang,36,,14.133333,100.316667
th,ban lat bua nua,Ban Lat Bua Nua,44,,13.622167,101.182306
th,ban lat chado,Ban Lat Chado,36,,14.45,100.333333
th,ban lat chai,Ban Lat Chai,42,,13.598139,100.666528
th,ban lat chang,Ban Lat Chang,39,,14.036528,100.377084
th,ban lat chang,Ban Lat Chang,43,,14.027445,100.914889
th,ban lat ching chan,Ban Lat Ching Chan,35,,14.555361,100.384861
th,ban lat chit,Ban Lat Chit,36,,14.433333,100.35
th,ban lat duan,Ban Lat Duan,36,,14.183333,100.416667
th,ban lat duan,Ban Lat Duan,39,,14.054861,100.487361
th,ban lat du,Ban Lat Du,20,,17.064972,104.319917
th,ban lathai,Ban Lathai,30,,15.194806,104.579361
th,ban lathai mai,Ban Lathai Mai,30,,15.178917,104.583889
th,ban la thi,Ban La Thi,68,,7.684834,100.373611
th,ban lat ho kham,Ban Lat Ho Kham,76,,17.945945,102.266445
th,ban la thuat,Ban La Thuat,68,,7.051167,100.577139
th,ban lat kachaeng,Ban Lat Kachaeng,39,,13.95,100.65
th,ban lat kapi,Ban Lat Kapi,54,,13.387361,100.015917
th,ban lat kathing,Ban Lat Kathing,44,,13.5845,101.442445
th,ban lat kha,Ban Lat Kha,14,,16.333333,100.966667
th,ban lat khae,Ban Lat Khae,14,,16.033333,100.833333
th,ban lat kham,Ban Lat Kham,77,,15.851056,104.606806
th,ban lat khang,Ban Lat Khang,18,,17.497334,101.262167
th,ban lat khao,Ban Lat Khao,16,,15.75,100.116667
th,ban lat khao,Ban Lat Khao,27,,14.683333,102.15
th,ban lat khao,Ban Lat Khao,35,,14.529778,100.426472
th,ban lat khao nuea,Ban Lat Khao Nuea,35,,14.541556,100.422833
th,ban lat khao pun,Ban Lat Khao Pun,37,,14.6,100.916667
th,ban lat khao tai,Ban Lat Khao Tai,35,,14.522583,100.421778
th,ban lat khlao,Ban Lat Khlao,33,,14.9,100.35
th,ban lat kho,Ban Lat Kho,18,,17.575361,101.576306
th,ban lat kho,Ban Lat Kho,20,,17.116992,104.311285
th,ban lat khwang,Ban Lat Khwang,44,,13.614556,101.015
th,ban lat klua,Ban Lat Klua,57,,12.383333,99.95
th,ban lat krachaeng,Ban Lat Krachaeng,39,,13.95,100.65
th,ban lat krachoe,Ban Lat Krachoe,20,,17.083883,103.98338
th,ban lat krathing,Ban Lat Krathing,44,,13.5845,101.442445
th,ban lat kret,Ban Lat Kret,38,,13.907083,100.485028
th,ban lat kula,Ban Lat Kula,36,,14.266667,100.533333
th,ban lat luang,Ban Lat Luang,13,,16.166667,100.45
th,ban lat luang,Ban Lat Luang,53,,14.096806,100.077334
th,ban lat lum chiao,Ban Lat Lum Chiao,39,,14.04275,100.398417
th,ban lat lum kaeo,Ban Lat Lum Kaeo,39,,14.016667,100.433333
th,ban lat mae noi,Ban Lat Mae Noi,11,,16.116667,99.766667
th,ban lat makok,Ban Lat Makok,18,,17.216667,101.483333
th,ban lat mu,Ban Lat Mu,50,,14.233333,99.766667
th,ban lat nam chieo,Ban Lat Nam Chieo,39,,14.04275,100.398417
th,ban lat nam kem,Ban Lat Nam Kem,36,,14.483333,100.4
th,ban lat nam khem,Ban Lat Nam Khem,36,,14.483333,100.4
th,ban lat nam khem,Ban Lat Nam Khem,44,,13.773584,101.124528
th,ban lat nam sao,Ban Lat Nam Sao,74,,13.966667,101.616667
th,ban lat na phiang,Ban Lat Na Phiang,22,,16.566667,102.7
th,ban lat nga,Ban Lat Nga,36,,14.383333,100.366667
th,ban lat noi,Ban Lat Noi,18,,17.066639,101.837111
th,ban lat nokyung,Ban Lat Nokyung,44,,13.706639,101.331889
th,ban lat nua,Ban Lat Nua,26,,16.116667,101.8
