Nueva Gerona,21.8837,-82.8
Maoming,21.9204,110.87
Rio Verde,21.93,-99.98
Sancti Spíritus,21.9301,-79.4425
Tuxpan,21.9304,-105.27
Qinzhou,21.9504,108.62
Mandalay,21.97,96.085
Ciudad Valles,21.98,-99.02
Tamuín,21.9804,-98.75
Cardenas,22,-99.67
Haldia,22.0257,88.0583
Pánuco,22.0604,-98.19
Bilaspur,22.0904,82.16
Pingxiang,22.0974,106.7567
Monywa,22.105,95.15
Morón,22.1099,-78.6275
B?c K?n,22.1333,105.8333
Cienfuegos,22.1444,-80.4403
San Luis Potosí,22.17,-101
Macau,22.203,113.545
Raurkela,22.2304,84.83
Zhuhai,22.2769,113.5678
Tampico,22.3,-97.87
Rajkot,22.3,70.783333
Vadodara,22.3,73.2
Hong Kong,22.305,114.185
Placetas,22.3158,-79.6555
Ciudad Madero,22.3189,-97.8361
Chittagong,22.33,91.8
Medinipur,22.3304,87.15
Villanueva,22.35,-102.88
Lai Châu,22.3964,103.4582
Santa Clara,22.4,-79.9667
Tecuala,22.4004,-105.46
Pinar del Rio,22.4175,-83.6981
Kolkata,22.495,88.3247
Lao Chi,22.5014,103.966
Caibarién,22.5158,-79.4722
Shenzhen,22.533333,114.133333
??r,22.5667,59.5289
Calcutta,22.569722,88.369722
Shwebo,22.5783,95.6929
Haora,22.5804,88.3299
Jiangmen,22.5804,113.08
Kaohsiung,22.6177778,120.3013889
Yulin,22.63,110.15
Hakha,22.65,93.6167
Cao B?ng,22.664,106.268
Taoudenni,22.6666,-3.9834
Fderik,22.679,-12.707
Pingtung,22.6817,120.4817
Ibr?’,22.6906,58.5334
Barisal,22.7004,90.375
Indore,22.7151,75.865
Colón,22.7196,-80.9058
Zouirat,22.7304,-12.4833
Ciudad Mante,22.7334,-98.95
Taitung,22.7554,121.14
Valparaíso,22.7704,-103.57
Zacatecas,22.7704,-102.58
Simao,22.7807,100.9782
Tamanrasset,22.785,5.5228
Jamshedpur,22.7875,86.1975
Khulna,22.8,89.55
Sagua la Grande,22.809,-80.0711
Artemisa,22.8134,-82.7619
Nanning,22.82,108.32
Ha Giang,22.8337,104.9833
Güines,22.8361,-82.028
Escuinapa,22.8504,-105.8
Bhatpara,22.8504,88.52
San Antonio de los Baños,22.8911,-82.4991
Cabo San Lucas,22.8928,-109.9045
Aldama,22.9204,-98.07
Nizwa,22.9264,57.5314
San José de las Lajas,22.9614,-82.1511
Tainan,23,120.2
Tula,23.0004,-99.72
Ahmedabad,23.0301,72.58
Foshan,23.0301,113.12
Ahmadabad,23.033333,72.616667
Matanzas,23.0415,-81.5775
Dongguan,23.0489,113.7447
Zhaoqing,23.0504,112.45
Huizhou,23.08,114.4
Namtu,23.0837,97.4
Hechi,23.0965,109.6091
Guangzhou,23.116667,113.25
Havana,23.132,-82.3642
Jabalpur,23.166667,79.95
Fresnillo,23.1704,-102.86
Jessore,23.1704,89.2
Ujjain,23.1904,75.79
Villa Unión,23.2,-106.23
Mazatlán,23.2211,-106.42
Ibri,23.2254,56.517
Bhopal,23.25,77.41
Bhuj,23.2504,69.81
Barddhaman,23.2504,87.865
Gandhinagar,23.3004,72.6399
Alayat Samail,23.3032,57.9782
Ratlam,23.3504,75.03
Mengzi,23.3619,103.4061
Ranchi,23.37,85.33
Shantou,23.37,116.67
Wenshan,23.3724,104.2497
Gejiu,23.38,103.1501
Krishnanagar,23.3803,88.53
Ar Rust?q,23.3908,57.4244
Taibao,23.45,120.3333
Puzi,23.4611,120.2419
Comilla,23.4704,91.17
Chiayi,23.4755,120.4351
Wuzhou,23.48,111.32
Al Hillah,23.4895,46.7564
Rongcheng,23.528858,116.364159
Magong,23.5667,119.5833
Muscat,23.6133,58.5933
Narayanganj,23.6204,90.5
Matehuala,23.6604,-100.65
Chaozhou,23.68,116.63
As Sib,23.6802,58.1825
Asansol,23.6833,86.9833
In Amguel,23.6939,5.1647
Qingyuan,23.7004,113.0301
Douliou,23.7075,120.5439
Aizawl,23.7104,92.72
Ciudad Victoria,23.72,-99.13
Dhaka,23.7230556,90.4086111
Heyuan,23.7304,114.68
Dhanbad,23.8004,86.42
Agartala,23.8354,91.28
Sagar,23.8504,78.75
Bose,23.8997,106.6133
Nantou,23.9167,120.6833
La Cruz,23.9204,-106.9
Berenice,23.946,35.4842
Hualien,23.9837,121.6
Pabna,24.0004,89.25
Durango,24.0311,-104.67
Changhua,24.0734,120.5134
Al Quwayiyah,24.0737,45.2806
Aswan,24.0875,32.8989
Yanbu al Bahr,24.0943,38.0493
La Paz,24.14,-110.32
Taichung,24.1433333,120.6813889
Al Kharj,24.1556,47.312
Al Kufrah,24.1667,23.2696
Al Jawf,24.2,23.29
Al Ayn,24.2305,55.74
Tangail,24.25,89.92
Al Buraym?,24.2611,55.7903
Liuzhou,24.28,109.25
Juan Aldama,24.2904,-103.39
Meizhou,24.3005,116.12
Eldorado,24.3305,-107.37
Suhar,24.362,56.7344
?u??r,24.3643,56.7468
Tajarhi,24.3704,14.4708
Rajshahi,24.375,88.605
Yuxi,24.38,102.57
Jincheng,24.4341,118.3171
Xiamen,24.45,118.08
Abu Dhabi,24.4667,54.3666
Kom Ombo,24.47,32.95
Medina,24.5,39.58
Yishan,24.5004,108.6667
Canatlan,24.52,-104.78
Zhangzhou,24.5204,117.67
Djanet,24.5529,9.4823
Key West,24.5636,-81.7768
Miaoli,24.57,120.82
Nawabganj,24.5804,88.35
Udaipur,24.6,73.73
Altata,24.636,-107.9162
Riyadh,24.6408,46.7727
Marathon,24.7262,-81.0377
Yilan,24.75,121.75
Mymensingh,24.7504,90.38
Aurangabad,24.7704,84.38
Lianxian,24.7815,112.3825
Silchar,24.7904,92.79
Gaya,24.8,85
Imphal,24.8,93.95
Shaoguan,24.8,113.58
Hsinchu,24.8168,120.9767
Culiacán,24.83,-107.38
Papasquiaro,24.8304,-105.34
Zhubei,24.8333,121.0119
San Fernando,24.8504,-98.16
Linares,24.8604,-99.57
Karachi,24.87,66.99
Cuencame,24.8704,-103.7
Quanzhou,24.9,118.58
Jamalpur,24.9004,89.95
Sylhet,24.9036,91.8736
Yangmei,24.9167,121.15
Pingzhen,24.9439,121.2161
Bade,24.9575,121.2989
Ghat,24.9647,10.1728
Zhongli,24.965,121.2168
Taoyuan,24.9889,121.3111
Banqiao,25.0143,121.4672
Tengchong,25.0333,98.4666
Taipei,25.0358,121.5683
Chuxiong,25.0364,101.5456
Kunming,25.038889,102.718333
Ciudad Constitución,25.04,-111.66
Nassau,25.0834,-77.35
Xingyi,25.0904,104.89
Baoshan,25.12,99.15
Al Fujayrah,25.1234,56.3375
Keelung,25.1333,121.7333
Gwadar,25.139,62.3286
Mirzapur,25.1454,82.57
Al Wakrah,25.1715,51.6034
Kota,25.18,75.835
Longyan,25.1804,117.03
Montemorelos,25.19,-99.84
Dubai,25.23,55.28
Bhagalpur,25.23,86.98
Bir Mogrein,25.2333,-11.5833
Guilin,25.28,110.28
Doha,25.2866,51.533
Isna,25.2904,32.5499
Ar Rayy?n,25.2919,51.4244
Chabahar,25.3004,60.6299
Varanasi,25.33,83
Al Hufuf,25.3487,49.5856
Bhilwara,25.3504,74.635
Myitkyina,25.3596,97.3928
Ash Sh???n?yah,25.3709,51.2226
Sharjah,25.3714,55.4065
Hyderabad,25.38,68.375
Chegga,25.3804,-5.78
‘Ajm?n,25.4056,55.4618
Saltillo,25.42,-101.005
Parras,25.4204,-102.1799
Al Mubarraz,25.4291,49.5659
Putian,25.4303,119.02
El Kharga,25.44,30.55
Florida City,25.4418,-80.4685
Allahabad,25.45,81.85
Jhansi,25.453,78.5575
Homestead,25.4664,-80.4472
Umm ?al?l ‘Al?,25.4697,51.3975
Guamúchil,25.4704,-108.09
Mirput Khas,25.5318,69.0118
Umm al Qaywayn,25.5653,55.5533
Gómez Palacio,25.5701,-103.5
Torreón,25.5701,-103.42
Guasave,25.5705,-108.47
Shillong,25.5705,91.88
Cutler Bay,25.5765,-80.3357
Az? Z?a‘?yin,25.5774,51.4831
Patna,25.6,85.116667
Zhanyi,25.6005,103.8166
Palmetto Bay,25.622,-80.3222
Pinecrest,25.665,-80.3042
Monterrey,25.666667,-100.316667
Kohima,25.667,94.1166
Al Khawr,25.6839,51.5058
Key Biscayne,25.6908,-80.1653
Luxor,25.7,32.65
Dali,25.7,100.18
El Qasr,25.7004,28.8833
Coral Gables,25.7037,-80.2715
South Miami,25.7078,-80.2952
Rangpur,25.75,89.28
West Miami,25.7578,-80.2969
San Pedro de las Colonias,25.7592,-102.9827
Sweetwater,25.7785,-80.3762
Miami,25.784,-80.2102
Purnia,25.7854,87.48
Los Mochis,25.79,-109
Pali,25.7904,73.3299
Ras al Khaymah,25.7915,55.9428
Saidpur,25.8004,89
Chenzhou,25.8004,113.0301
Doral,25.815,-80.3565
Miami Beach,25.8171,-80.1396
Miami Springs,25.8195,-80.2896
North Bay Village,25.8487,-80.1535
Miami Shores,25.867,-80.178
Changting,25.867,116.3167
Hialeah,25.8696,-80.3045
Surfside,25.8787,-80.1251
Matamoros,25.88,-97.5
Fatehpur,25.8804,80.8
Bay Harbor Islands,25.8878,-80.1335
Hialeah Gardens,25.888,-80.3573
Opa-locka,25.8997,-80.2551
North Miami,25.9008,-80.1686
Marzuq,25.9044,13.8972
Miami Lakes,25.9125,-80.3214
Ganzhou,25.92,114.95
North Miami Beach,25.9302,-80.166
Sunny Isles Beach,25.9385,-80.1245
Miami Gardens,25.9433,-80.2425
Aventura,25.9566,-80.1371
Zixing,25.97,113.4
Miramar,25.9773,-80.3357
West Park,25.984,-80.1922
Pembroke Park,25.9852,-80.1779
Hallandale Beach,25.9854,-80.1423
Turbat,25.9918,63.0718
Brownsville,25.9981,-97.4566
Pembroke Pines,26.0127,-80.3384
Loreto,26.0133,-111.3517
Hollywood,26.0293,-80.1679
Cooper City,26.0465,-80.2866
Southwest Ranches,26.0476,-80.3762
Port Isabel,26.0538,-97.2505
Dania Beach,26.0594,-80.1641
Fuzhou,26.061389,119.306111
Los Fresnos,26.0741,-97.4801
Davie,26.0789,-80.287
Reynosa,26.08,-98.3
Progreso,26.0962,-97.9566
Weston,26.1003,-80.4052
Hidalgo,26.108,-98.2481
Muzaffarpur,26.1204,85.3799
Plantation,26.126,-80.2617
Mad?nat ash Sham?l,26.1293,51.2009
San Benito,26.1298,-97.644
Fort Lauderdale,26.1412,-80.1464
Dispur,26.144,91.7666
Donna,26.1468,-98.0559
Naples,26.1504,-81.7936
Nangan,26.1504,119.9328
Qena,26.1505,32.72
Tonk,26.1505,75.79
Mercedes,26.1533,-97.9128
La Feria,26.1544,-97.8255
Sunrise,26.1547,-80.2998
Wilton Manors,26.1593,-80.1395
Guwahati,26.16,91.77
Lauderhill,26.1605,-80.2241
Weslaco,26.1669,-97.9859
Lauderdale Lakes,26.1683,-80.2017
Pharr,26.1687,-98.1904
Oakland Park,26.1779,-80.1527
Alamo,26.1795,-98.1183
Kha?ab,26.1799,56.2477
San Juan,26.1902,-98.1522
Harlingen,26.1914,-97.6977
Lauderdale-by-the-Sea,26.1989,-80.0972
Mission,26.204,-98.3251
Tamarac,26.2057,-80.2547
Naha,26.2072,127.673
North Lauderdale,26.2113,-80.2209
McAllen,26.2203,-98.2457
Gwalior,26.23,78.1801
Sanming,26.23,117.58
Palmview,26.2302,-98.3791
Yongzhou,26.2304,111.62
Al Wajh,26.2324,36.4636
Manama,26.2361,50.5831
Pompano Beach,26.2428,-80.1312
Nawabshah,26.2454,68.4
Margate,26.2465,-80.2119
Anshun,26.2504,105.93
Coral Springs,26.2702,-80.2593
Sullivan City,26.2752,-98.5644
Lighthouse Point,26.2785,-80.089
Coconut Creek,26.2803,-80.1842
Alton,26.2887,-98.3105
Az Zahran,26.2914,50.1583
Jodhpur,26.2918,73.0168
Elsa,26.2979,-97.9937
Deerfield Beach,26.305,-80.1278
Edinburg,26.3183,-98.1622
Parkland,26.319,-80.2489
Girga,26.3304,31.88
Huize,26.3504,103.4167
Bonita Springs,26.3557,-81.7859
Buraydah,26.3664,43.9628
Tmassah,26.3666,15.8
Boca Raton,26.3749,-80.1078
Rio Grande City,26.3808,-98.8215
Roma,26.4153,-99.006
Roma-Los Saenz,26.4153,-99.006
El Fuerte,26.4204,-108.62
Estero,26.4275,-81.7952
Ad Damman,26.4282,50.0997
Fort Myers Beach,26.4325,-81.9169
Ajmer,26.45,74.64
Sanibel,26.4535,-82.1024
Delray Beach,26.455,-80.0905
Kanpur,26.46,80.32
Raymondville,26.4759,-97.7769
Illizi,26.4834,8.4666
Biratnagar,26.4837,87.2833
Alipur Duar,26.4837,89.5667
Sabinas Hidalgo,26.51,-100.18
Al-Qatif,26.5196,50.0115
Boynton Beach,26.5282,-80.0812
Freeport,26.5333,-78.7
Rajbiraj,26.5333,86.7333
Panzhihua,26.55,101.73
Sohag,26.5504,31.7
Guiyang,26.58,106.72
Lantana,26.5834,-80.0558
Awb?r?,26.5903,12.7751
Lupanshui,26.5944,104.8333
Lake Worth,26.6195,-80.0592
Fort Myers,26.6197,-81.8306
Nanping,26.6304,118.17
Tezpur,26.6338,92.8
Palm Springs,26.6372,-80.0961
Cape Coral,26.644,-81.9961
Wellington,26.6464,-80.2708
South Bay,26.6783,-80.7268
Ninde,26.6804,119.5301
Belle Glade,26.6865,-80.6674
Palm Beach,26.6928,-80.0405
Reggane,26.7,0.1666
Royal Palm Beach,26.7046,-80.2246
Siliguri,26.7204,88.455
LaBelle,26.7212,-81.4526
Bur Safaga,26.7337,33.9333
West Palm Beach,26.7468,-80.1315
Jorhat,26.75,94.2167
Faizabad,26.7504,82.17
Gorakhpur,26.7504,83.38
Clewiston,26.7532,-80.9399
Riviera Beach,26.7814,-80.0741
Etawah,26.7855,79.015
Lake Park,26.7998,-80.0689
Lijiang,26.8,100.2666
Santa Barbara,26.8004,-105.82
Samdrup Jongkhar,26.8007,91.5052
Pahokee,26.8205,-80.6613
North Palm Beach,26.8217,-80.0574
Huatabampo,26.8304,-109.63
Palm Beach Gardens,26.8489,-80.1654
Lakhnau,26.85,80.916667
Lucknow,26.855,80.915
Sarpang,26.8639,90.2674
Hengyang,26.88,112.59
Punta Gorda,26.8933,-82.0524
Samtse,26.899,89.0995
Monclova,26.9,-101.42
Ilam,26.908,87.926
Jaipur,26.916667,75.816667
Jupiter,26.9195,-80.1123
Hidalgo del Parral,26.9334,-105.6666
Tequesta,26.9619,-80.1012
Shaoyang,27,111.2001
Birganj,27.0004,84.8666
Al Jubayl,27.0046,49.646
Tsirang,27.0219,90.1229
Sabha,27.0333,14.4333
Pemagatshel,27.038,91.4031
North Port,27.0577,-82.1976
Qasr Farafra,27.0671,27.9666
Fuan,27.0704,119.62
Daga,27.0753,89.8769
Navajoa,27.0819,-109.4546
Tsimasham,27.0989,89.536
Itanagar,27.1004,93.6166
Venice,27.1165,-82.4135
Jian,27.1304,115
Firozabad,27.15,78.3949
Agra,27.1704,78.015
Asyut,27.19,31.1799
Stuart,27.1962,-80.2438
Bandar-e-Abbas,27.2041,56.2721
I-n-Salah,27.2166,2.4666
Zhemgang,27.2169,90.6579
Arcadia,27.2213,-81.8586
Hurghada,27.23,33.83
Okeechobee,27.2412,-80.8298
Bharatpur,27.2504,77.5
Mongar,27.2747,91.2396
Port Saint Lucie,27.2795,-80.3882
Lake Placid,27.2967,-81.3719
Shaowu,27.3004,117.5
Santa Rosalía,27.3171,-112.2834
Zhaotang,27.3204,103.72
Ramechhap,27.326,86.087
Trashigang,27.3331,91.5542
Gangtok,27.3333,88.6166
Sarasota,27.3391,-82.5439
Rio Bravo,27.3648,-99.482
Haa,27.3685,89.2918
Paro,27.3833,89.5167
Longboat Key,27.3926,-82.6341
Hetauda,27.4167,85.0334
Fort Pierce,27.4263,-80.3421
Wangdue Prodrang,27.4333,89.9167
Zhijiang,27.4409,109.678
Idr?,27.4471,13.0517
Ciudad Obregon,27.4666,-109.925
Thimphu,27.473,89.639
Sebring,27.4771,-81.453
Dibrugarh,27.4833,94.9
Bradenton,27.49,-82.5746
Nuevo Laredo,27.5,-99.55
Mathura,27.5,77.67
Trongsa,27.5026,90.5072
Kingsville,27.5095,-97.861
Umm al Abid,27.517,15.0333
Hail,27.5236,41.7001
Palmetto,27.525,-82.5749
Birak,27.5333,14.2834
Bhairawa,27.5333,83.3833
Alwar,27.5454,76.6049
Wauchula,27.547,-81.8102
Jakar,27.5492,90.7525
Bhimphedi,27.551,85.13
Laredo,27.5536,-99.489
Larkana,27.5618,68.2068
Esperanza,27.58,-109.93
Avon Park,27.5934,-81.5086
Hathras,27.6,78.05
Sikar,27.6104,75.14
Trashi Yangtse,27.6116,91.498
Pingxiang,27.62,113.85
Bahraich,27.6204,81.6699
Sitapur,27.63,80.75
Punakha,27.6333,89.8333
Vero Beach,27.6463,-80.3929
Lalitpur,27.6666,85.3333
Lhuentse,27.6679,91.1839
Tindouf,27.6742,-8.1478
Tongren,27.6804,109.13
Ciudad Camargo,27.6904,-105.1701
Zunyi,27.7,106.92
Sukkur,27.7136,68.8486
Kathmandu,27.7167,85.3166
Corpus Christi,27.7173,-97.3822
Saint Pete Beach,27.7215,-82.7383
Fellsmere,27.7243,-80.5978
Mallawi,27.7304,30.84
Gulfport,27.7463,-82.7099
Frostproof,27.7492,-81.5251
South Pasadena,27.7524,-82.7395
Alice,27.7556,-98.0653
Fort Meade,27.7641,-81.8054
Treasure Island,27.7731,-82.766
Sebastian,27.7882,-80.4813
Robstown,27.7886,-97.6685
Saint Petersburg,27.7931,-82.6652
Xinyu,27.8,114.93
Kenneth City,27.8156,-82.7162
Zhuzhou,27.83,113.15
Yichun,27.8333,114.4
Seminole,27.8429,-82.7835
Xiangtan,27.8504,112.9
Pinellas Park,27.8586,-82.7075
Adrar,27.87,-0.29
Ingleside,27.8709,-97.2072
Xichang,27.88,102.3
Shahjahanpur,27.8804,79.905
Portland,27.8858,-97.3201
Bartow,27.8862,-81.8212
Aransas Pass,27.8881,-97.1128
Aligarh,27.8922,78.0618
Gasa,27.9067,89.7304
Largo,27.9088,-82.7714
Lake Wales,27.9192,-81.5969
Guaymas,27.93,-110.89
Nueva Rosita,27.95,-101.22
Linchuan,27.9703,116.36
Clearwater,27.9787,-82.7623
Palm Bay,27.9861,-80.6628
Guerrero Negro,27.9904,-114.17
Tampa,27.9937,-82.4454
Safety Harbor,28.008,-82.6965
Winter Haven,28.0126,-81.7021
Plant City,28.0145,-82.1202
Wenzhou,28.02,120.6501
Budaun,28.03,79.09
Bikaner,28.0304,73.3299
Dunedin,28.0328,-82.7865
Rockport,28.0351,-97.0663
Sinton,28.0402,-97.5147
Temple Terrace,28.044,-82.378
I-n-Amenas,28.0503,9.55
Nepalganj,28.0503,81.6167
Oldsmar,28.0506,-82.6696
Lakeland,28.0556,-81.9542
West Melbourne,28.0698,-80.6737
El Minya,28.09,30.75
Mathis,28.0909,-97.817
Auburndale,28.0966,-81.8007
Las Palmas,28.1,-15.43
Lake Alfred,28.1041,-81.7264
Haines City,28.1098,-81.6158
Melbourne,28.1152,-80.653
Tarpon Springs,28.1492,-82.7622
Indian Harbour Beach,28.1528,-80.5974
Satellite Beach,28.1782,-80.602
Delicias,28.2,-105.5
Changsha,28.2,112.97
Fengcheng,28.2004,115.77
Saint Cloud,28.2297,-81.2853
El Tur,28.2394,33.6148
Zephyrhills,28.2404,-82.1796
New Port Richey,28.2468,-82.7169
Pokhara,28.264,83.972
Baglung,28.2667,83.5833
Samalut,28.3004,30.71
Sadiqabad,28.3006,70.1302
Kissimmee,28.3042,-81.4164
Rockledge,28.3199,-80.7318
Allende,28.33,-100.85
Cocoa Beach,28.3328,-80.6274
Bareilly,28.3454,79.42
Salyan,28.35,82.1833
Dade City,28.3564,-82.1942
Cocoa,28.3821,-80.7675
Tabuk,28.3838,36.555
Cape Canaveral,28.3934,-80.605
Beeville,28.4059,-97.7494
Bulandshahr,28.4104,77.8484
Rahim Yar Khan,28.4202,70.2952
Cuauhtémoc,28.4257,-106.8696
Tan Tan,28.4304,-11.1
Faridabad,28.4333,77.3167
Hafar al Batin,28.4337,45.9601
Gurgaon,28.45,77.02
Lishui,28.4504,119.9
Santa Cruz de Tenerife,28.47,-16.25
Shangrao,28.4704,117.97
Belle Isle,28.4724,-81.3491
Orlando,28.4801,-81.3448
Beni Mazar,28.4904,30.81
Carrizo Springs,28.5266,-99.8589
Clermont,28.5403,-81.7296
Brooksville,28.5404,-82.3901
Winter Garden,28.543,-81.5944
Nanchang,28.55,115.933333
Zillah,28.5504,17.5834
Titusville,28.5725,-80.8193
Ocoee,28.5785,-81.5336
Winter Park,28.5986,-81.3436
New Delhi,28.6,77.2
Yiyang,28.6004,112.33
Groveland,28.602,-81.8205
Minneola,28.607,-81.7321
Mascotte,28.611,-81.9107
Port Lavaca,28.6181,-96.6278
Maitland,28.6293,-81.3716
Pilibhit,28.64,79.81
Chihuahua,28.645,-106.085
Huangyan,28.65,121.25
Oviedo,28.6576,-81.1869
Ghaziabad,28.6604,77.4084
Altamonte Springs,28.6616,-81.395
Casselberry,28.6621,-81.3217
Delhi,28.666667,77.216667
Jiaojing,28.6804,121.45
Winter Springs,28.689,-81.2708
Crystal City,28.691,-99.8257
Dhangarhi,28.695,80.593
Apopka,28.7006,-81.5303
Longwood,28.7016,-81.3489
Piedras Negras,28.7076,-100.5317
Eagle Pass,28.7118,-100.4832
Hapur,28.7437,77.7628
Lake Mary,28.7591,-81.336
Leesburg,28.7674,-81.8983
Yibin,28.77,104.57
Sanford,28.7892,-81.276
Tavares,28.7927,-81.7365
Wildwood,28.8004,-82.0051
Bhiwani,28.81,76.125
Mount Dora,28.8143,-81.6344
Rampur,28.8154,79.025
Kenedy,28.8176,-97.8518
Victoria,28.8284,-96.9848
Inverness,28.8397,-82.3437
Moradabad,28.8418,78.7568
Linhai,28.85,121.12
Eustis,28.8568,-81.6783
Fruitland Park,28.8599,-81.9192
Luzhou,28.88,105.38
DeBary,28.8815,-81.324
Pearsall,28.8885,-99.0988
Rohtak,28.9,76.58
Deltona,28.9051,-81.2134
Bandar-e Bushehr,28.92,50.83
Lady Lake,28.924,-81.93
Punta Prieta,28.9337,-114.1666
Orange City,28.9345,-81.2886
Freeport,28.9428,-95.3622
Gyangze,28.95,89.6333
Edgewater,28.9619,-80.9414
Pleasanton,28.9636,-98.494
Arrecife,28.969,-13.5378
Quzhou,28.9704,118.87
Fasa,28.9718,53.6715
Edna,28.9757,-96.6483
Goulimine,28.98,-10.07
Bay City,28.9816,-95.9603
Sonipat,29,77.02
Meerut,29.0004,77.7
Mazatlán,29.0171,-110.1333
DeLand,29.0225,-81.2872
New Smyrna Beach,29.0246,-80.9637
Clute,29.0273,-95.3972
Changde,29.03,111.68
Lake Jackson,29.052,-95.4518
Al Ahmadi,29.0769,48.0838
Beni Suef,29.0804,31.09
Hermosillo,29.0989,-110.9541
Cuero,29.1006,-97.2865
Bam,29.1077,58.362
Awjilah,29.108,21.2869
Port Orange,29.1084,-81.0136
Hun,29.1167,15.9333
Jinhua,29.12,119.65
Floresville,29.1403,-98.1627
West Columbia,29.1418,-95.6488
Devine,29.1457,-98.9049
South Daytona,29.1656,-81.0056
Angleton,29.1689,-95.4288
Hisar,29.17,75.725
Ocala,29.1803,-82.1487
Daytona Beach,29.1959,-81.0935
El Campo,29.1983,-96.2738
Siwa,29.2,25.5167
Uvalde,29.2153,-99.7782
Maradah,29.2337,19.2166
Timimoun,29.2365,0.27
Holly Hill,29.2442,-81.0461
Galveston,29.2487,-94.891
Jumla,29.25,82.2167
Xigaze,29.25,88.8833
Jingdezhen,29.2704,117.18
Yoakum,29.2933,-97.1469
Hitchcock,29.2945,-95.025
Ormond Beach,29.2951,-81.0999
Dandeldhura,29.3,80.6
El Faiyum,29.31,30.84
Wharton,29.3138,-96.1044
Al Jahra,29.3375,47.6581
Fulin,29.35,102.7167
Hondo,29.3532,-99.1621
La Marque,29.369,-94.9957
Kuwait,29.3697,47.9783
Del Rio,29.3706,-100.8798
Yueyang,29.3801,113.1
Alvin,29.382,-95.2924
Santa Fe,29.3891,-95.1005
Bahawalpur,29.39,71.675
Zigong,29.4,104.78
Panipat,29.4004,76.97
Texas City,29.4127,-94.9658
San Antonio,29.4238889,-98.4933333
Dickinson,29.454,-95.0587
Kirby,29.4611,-98.3859
Sirjan,29.47,55.73
Terrell Hills,29.4771,-98.4471
Manvel,29.4775,-95.3634
Alamo Heights,29.4828,-98.4681
Muzaffarnagar,29.485,77.695
League City,29.4873,-95.109
Sirsa,29.4904,75.03
Leon Valley,29.4954,-98.6141
Zahedan,29.5,60.83
Friendswood,29.5109,-95.198
Gonzales,29.5126,-97.4472
Converse,29.513,-98.3079
Windcrest,29.5148,-98.3819
Al Aqabah,29.527,35.0777
Webster,29.5317,-95.1188
Nyingchi,29.5333,94.4167
Rosenberg,29.5402,-95.8158
Palm Coast,29.5403,-81.2468
Ojinaga,29.5404,-104.41
Universal City,29.5521,-98.3074
Live Oak,29.5545,-98.3404
Pearland,29.5585,-95.3201
Chongqing,29.562778,106.552778
Missouri City,29.5634,-95.5377
Schertz,29.5652,-98.2541
Leshan,29.5671,103.7333
Cibolo,29.5689,-98.2149
Helotes,29.5701,-98.6947
Seabrook,29.5751,-95.0236
Houma,29.5799,-90.7058
Neijiang,29.5804,105.05
Richmond,29.5817,-95.7605
Selma,29.5866,-98.3134
Seguin,29.5892,-97.9656
Sugar Land,29.5956,-95.6283
Shiraz,29.6036,52.5388
Rafha,29.6202,43.4948
Stafford,29.6272,-95.5654
Jinshi,29.6321,111.8517
Newberry,29.6347,-82.6046
Lhasa,29.645,91.1
Palatka,29.6488,-81.6618
Pasadena,29.6583,-95.1498
South Houston,29.6611,-95.2285
La Porte,29.669,-95.0483
Karnal,29.6804,76.97
Gainesville,29.6814,-82.3454
Luling,29.6817,-97.6466
Deer Park,29.6897,-95.1151
Patterson,29.6909,-91.3096
Fulshear,29.6931,-95.8792
New Braunfels,29.6995,-98.1152
Shishou,29.7004,112.4
Bellaire,29.7039,-95.4622
Morgan City,29.7041,-91.1919
Tiznit,29.7104,-9.74
West University Place,29.7157,-95.4321
Puqi,29.7204,113.88
Jiujiang,29.73,115.98
Galena Park,29.745,-95.2334
Fair Oaks Ranch,29.7454,-98.6396
Al Jaghbub,29.7504,24.5166
Baytown,29.7607,-94.9628
Houston,29.7630556,-95.3630556
Jacinto City,29.7663,-95.2411
Sealy,29.7684,-96.1615
Bulverde,29.7723,-98.4373
Keystone Heights,29.781,-82.0339
Franklin,29.7851,-91.5098
Boerne,29.7856,-98.7297
Katy,29.7911,-95.8268
Thibodaux,29.7942,-90.8164
Marv Dasht,29.8014,52.8215
Dawmat al Jandal,29.8153,39.8664
Saint Augustine Beach,29.8413,-81.2713
Mont Belvieu,29.8522,-94.8789
Port Arthur,29.8554,-93.9264
San Marcos,29.8766,-97.9311
Lockhart,29.8785,-97.6831
Ningbo,29.88,121.55
Jersey Village,29.8903,-95.5721
Saint Augustine,29.8979,-81.31
Westwego,29.9058,-90.1434
Gretna,29.91,-90.0516
La Grange,29.9129,-96.8767
Jeanerette,29.9157,-91.6758
Harahan,29.9374,-90.2031
Groves,29.9457,-93.9164
Starke,29.9474,-82.1131
Saharanpur,29.97,77.55
Nederland,29.9707,-94.0015
Abbeville,29.9751,-92.1265
Port Neches,29.9765,-93.9459
Yaan,29.9804,103.08
Green Cove Springs,29.9903,-81.6808
Humble,29.992,-95.2656
Sakakah,30,40.1333
Shaoxing,30.0004,120.57
Kyle,30.0015,-97.8629
New Iberia,30.0049,-91.8203
Suez,30.005,32.5499
Gizeh,30.0086111,31.2122222
El Giza,30.01,31.19
Kenner,30.0109,-90.2549
Woodcreek,30.0265,-98.1113
Bridge City,30.0298,-93.8406
Dayton,30.0358,-94.9024
